Item Code-رقم الصنف|Barcode-الباركود|Product Name Arabic-اسم الصنف عربى|Description Arabic-وصف الصنف عربى|Product Name English-اسم الصنف انجليزى|Description English-وصف الصنف انجليزى|Unit Item Barcode-الباركود للوحدة |No Of Unit Items-عدد الوحدات|Unit Weight/size-وزن/سعة الوحدة|Unit UOM-وحدة القياس|Package UOM-وحدة قياس الحزمة-التغليف|Cost Price-سعر التكلفة|Selling Price-سعر البيع|Brand-Trade Mark English-اسم العلامة التجارية انجليزى|Brand-Trade Mark Arabic-اسم العلامة التجارية عربى|MoCI Product Group-المجموعة السلعية - بالوزارة|Country of Oragen Name-اسم بلد المنشأ|Country of Oragen ISO3-كود 3 لبلد المنشأ|HS Code-رمز المنسق الجمركي|Supplier CR-رقم السجل التجارى للمورد|Supplier Name-اسم المورد|Category Level 1-تصنيف السلعة 1|Category Level 2-تصنيف السلعة 2|Category Level 3-تصنيف السلعة 3|Category Level 4-تصنيف السلعة 4|Width-العرض|Height-الطول|Depth-الارتفاع
234101|8690105001044|كايكور سوزن تركي شاي أسود 200 غرام                          |كايكور سوزن تركي شاي أسود 200 غرام                          |CAYKUR TRUKISH SUZEN BLACK TEA 200GM                        |CAYKUR TRUKISH SUZEN BLACK TEA 200GM                        ||1|0.2|KG|PCS|14.5|16|CAYKUR              ||Tea Products - منتجات الشاى|Qatar                                   |Qatar                                   |9021000|                                        |KHALIL ALI AKBAR LARI GROUP W.L.L                 |||||||
234098|8690105001808|كايكور شاي اسود عضوي تركي علبة 400 غرام                     |كايكور شاي اسود عضوي تركي علبة 400 غرام                     |CAYKUR TRUKISH ORGANIC BLACK TEA 400GM                      |CAYKUR TRUKISH ORGANIC BLACK TEA 400GM                      ||1|0.4|KG|PCS|36|39.5|CAYKUR              ||Tea Products - منتجات الشاى|Qatar                                   |Qatar                                   |9021000|                                        |KHALIL ALI AKBAR LARI GROUP W.L.L                 |||||||
263217|8992388134250|جوريمي نودلز  بقري 60 جم                                    |جوريمي نودلز  بقري 60 جم                                    |GURIMI NOODLES PILLOW BEEF 60GM                             |GURIMI NOODLES PILLOW BEEF 60GM                             ||1|0.06|KG|PCS|1.05|1.25|GURIMI              ||Macaroni - المكرونة|Qatar                                   |Qatar                                   |19021110|CR 130377                               |BONAFIDE TRADING WLL                              |||||||
263420|8992388134892|جوريمي نودلز كوب لحم 60 جم                                  |جوريمي نودلز كوب لحم 60 جم                                  |GURIMI NOODLES CUP BEEF 60GM                                |GURIMI NOODLES CUP BEEF 60GM                                ||1|0.06|KG|PCS|2|2.25|GURIMI              ||Macaroni - المكرونة|Qatar                                   |Qatar                                   |19021110|CR 130377                               |BONAFIDE TRADING WLL                              |||||||
237599|6270022111105|لحم بقري مفروم (أمي) 350 غرام                               |لحم بقري مفروم (أمي) 350 غرام                               |AME MINCED BEEF 350GM                                       |AME MINCED BEEF 350GM                                       ||1|0.35|KG|PCS|2.83|3.25|AMERICANA           ||Frozen Red Meat - اللحوم الحمراء المجمدة|Qatar                                   |Qatar                                   |2021000|                                        |ALI BIN ALI & PARTNERS                            |||||||
268435|705632819555|روزري رول لحم بقري مفروم ومجمد 400 جم                       |روزري رول لحم بقري مفروم ومجمد 400 جم                       |ROSARY FROZEN MINCED BEEF ROLL 400GM                        |ROSARY FROZEN MINCED BEEF ROLL 400GM                        ||1|0.4|KG|PCS|2.7|3|ROSARY              ||Frozen Red Meat - اللحوم الحمراء المجمدة|Qatar                                   |Qatar                                   |2021000|CR# 82780                               |AL TAHALUF FOOD STUFF & TRADING                   |||||||
245079|705632819487|جورمية لحم مفروم بقري روول 400 جرام                         |جورمية لحم مفروم بقري روول 400 جرام                         |GOURMET MINCED BEEF 400GM                                   |GOURMET MINCED BEEF 400GM                                   ||1|0.4|KG|PCS|4.25|4.75|GOURMET             ||Frozen Red Meat - اللحوم الحمراء المجمدة|Qatar                                   |Qatar                                   |2021000|CR# 82780                               |AL TAHALUF FOOD STUFF & TRADING                   |||||||
247951|6253005380200|سنيورة لحم مفروم رول 400  جم                                |سنيورة لحم مفروم رول 400  جم                                |SINIORA MINCED BEEF ROLL 400G                               |SINIORA MINCED BEEF ROLL 400G                               ||1|0.4|KG|PCS|6.25|7|siniora             ||Frozen Red Meat - اللحوم الحمراء المجمدة|Qatar                                   |Qatar                                   |2021000|                                        |GROUP DISTRIBUTION                                |||||||
237884|705632818237|جورميه حواوشى 500gm                                         |جورميه حواوشى 500gm                                         |GOURMET HAWAWSHI 500GM                                      |GOURMET HAWAWSHI 500GM                                      ||1|0.5|KG|PCS|20.5|22.5|GOURMET             ||Frozen Red Meat - اللحوم الحمراء المجمدة|Qatar                                   |Qatar                                   |2021000|CR# 82780                               |AL TAHALUF FOOD STUFF & TRADING                   |||||||
249372|6084000100100|لحم بقر مفروم 400 جم                                        |لحم بقر مفروم 400 جم                                        |OLA MINCED BEEF 400GM                                       |OLA MINCED BEEF 400GM                                       ||1|0.4|KG|PCS|3|3.25|OLA                 ||Frozen Red Meat - اللحوم الحمراء المجمدة|Qatar                                   |Qatar                                   |2021000|0|AL MAJID JAWAD W.L.L                              |||||||
247950|6253005380194|سنيورة لحم مفروم 400 جم                                     |سنيورة لحم مفروم 400 جم                                     |SINIORA MINCED BEEF 400G                                    |SINIORA MINCED BEEF 400G                                    ||1|0.4|KG|PCS|8.45|9.25|siniora             ||Frozen Red Meat - اللحوم الحمراء المجمدة|Qatar                                   |Qatar                                   |2021000|                                        |GROUP DISTRIBUTION                                |||||||
237882|705632445303|جورمية مفروم اللحم رول 450 جم                               |جورمية مفروم اللحم رول 450 جم                               |GOURMET FRZ MINCED BEEF ROLL 450GM                          |GOURMET FRZ MINCED BEEF ROLL 450GM                          ||1|0.45|KG|PCS|4.5|5|GOURMET             ||Frozen Red Meat - اللحوم الحمراء المجمدة|Qatar                                   |Qatar                                   |2021000|CR# 82780                               |AL TAHALUF FOOD STUFF & TRADING                   |||||||
226904|6297000731087|نقانق بقري 340 جم                                           |نقانق بقري 340 جم                                           |GOURMET FROZEN BEEF FRANKS 10S 340GM                        |GOURMET FROZEN BEEF FRANKS 10S 340GM                        ||1|0.34|KG|PCS|5.85|6.25|GOURMET             ||Frozen Red Meat - اللحوم الحمراء المجمدة|Qatar                                   |Qatar                                   |2021000|CR# 82780                               |AL TAHALUF FOOD STUFF & TRADING                   |||||||
268441|6300900250722|روزري برغر بقري مجمد 1 كيلو                                 |روزري برغر بقري مجمد 1 كيلو                                 |ROSARY FROZEN BEEF BURGER 1KG                               |ROSARY FROZEN BEEF BURGER 1KG                               ||1|1|KG|PCS|14|15|ROSARY              ||Frozen Food - الأطعمة المجمدة|Qatar                                   |Qatar                                   |2044290|CR# 82780                               |AL TAHALUF FOOD STUFF & TRADING                   |||||||
231258|6251016292116|المراعي برجر لحم 400 جرام                                   |المراعي برجر لحم 400 جرام                                   |AL MARAAI BEEF BURGER 400GM 8PCS                            |AL MARAAI BEEF BURGER 400GM 8PCS                            ||1|0.4|KG|PCS|7.75|8.5|AL MARAAI           ||Frozen Food - الأطعمة المجمدة|Qatar                                   |Qatar                                   |2044290|0|GULF CENTER FOR FOODSTUFFS                        |||||||
231259|6251016208155|المراعى بيف برجر 1000 جرام                                  |المراعى بيف برجر 1000 جرام                                  |AL MARAAI BEEF BURGER 1000GM                                |AL MARAAI BEEF BURGER 1000GM                                ||1|1|KG|PCS|18.5|20.5|AL MARAAI           ||Frozen Food - الأطعمة المجمدة|Qatar                                   |Qatar                                   |2044290|0|GULF CENTER FOR FOODSTUFFS                        |||||||
